id,listing_url,name,space,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_since,street,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,price,number_of_reviews
497810,https://www.airbnb.com/rooms/497810,LOCATION LOCATION LOCATION,Few feet from the Red/Green/Orange-line/Silver-line Very close to Blue-line for the airport. Roche Brothers Grocery across the street as well as a big food court.  1 block to Boston Common. Comfortable Fits 3-8 1 Queen 2 Fullsized Beds & 2 Linenspa Futons (the old ones have been replaced) w/ state of the art ADT Security Monitoring System. w/ tv (hulu plus netflix hbo go) Upgrades as of Nov. 2015 New foam futon mattresses & Air Mattresses New Pillows Free Poland Spring Water Machine Filtered ShowerHead Luxury Duvets Guest Laptop,Jon,Boston Massachusetts United States,within an hour,100%,100%,false,2012-05-09,Washington St Boston MA 02108 02111 United States,Boston,MA,02108 02111,Apartment,Entire home/apt,8,1.0,3,33400,135
12365454,https://www.airbnb.com/rooms/12365454,2 bed1 bath in the Heart of Boston,Perfect location in downtown crossing.  It's a cozy 2 bedroom (also queen size air mattress 1 bathroom.,Rebecca,Boston Massachusetts United States,within an hour,97%,100%,false,2014-01-13,Temple Place Boston MA 02111 United States,Boston,MA,2111,Apartment,Entire home/apt,6,1.0,2,29000,30
9299923,https://www.airbnb.com/rooms/9299923,Beacon Hill 1BR near Downtown,***THIS APARTMENT IS CURRENTLY BEING SHOWN TO POTENTIAL RENTERS AS WE ARE NOT RENEWING THE LEASE IN SEPTEMBER. GUESTS MUST BE OPEN TO SHOWINGS WITH 24 HOURS NOTICE*** When you walk through the front door of this Flatbook you’ll find a clean place ready to welcome you: from the fluffy towels to the welcome book filled with local knowledge. If you need anything during your stay just contact our 24-hour guest experience team. We’re always happy to help! In this Flatbook you’ll find: • High-speed WiFi • Welcome book with local recommendations • Fresh linens and towels • Complimentary toiletries • Fully equipped kitchen • Basics like coffee tea sugar and cooking oil • Television with cable and an HDMI cord,Flatbook,Montreal Quebec Canada,within a few hours,71%,98%,false,2014-02-14,Beacon Street Boston MA 02108 United States,Boston,MA,2108,Condominium,Entire home/apt,4,1.0,1,13900,14
14335782,https://www.airbnb.com/rooms/14335782,ROADTRIP!!! NE/New England!,On your trip to the east coast of USA do you want to be mobile? Also can offer trip guidance the inside track (the real deal where to go what to do eat see & whats really good in many areas you want to visit).,Coach,Boston Massachusetts United States,N/A,N/A,N/A,false,2016-08-01,School Street Watertown MA 02472 United States,Watertown,MA,2472,Camper/RV,Entire home/apt,7,0.0,0,6000,0
6741968,https://www.airbnb.com/rooms/6741968,Prestigous Beacon Hill loft apt.,The apartment is private clean and boasts a ton of charm. The location doesn't get any better. Loft bedroom has a full sized mattress with a queen sized blow up mattress available for the living room if needed. Couch is love seat sized so should not be relied on as sleeping space.  Home is fully furnished with everything you need for your stay and comes with a newer appliances deep porcelain bathtub HD TV's in both the living room and bedroom with Apple TV in the bedroom featuring Netflix HBO GO and Hulu Plus. The shower has reliable A+ pressure/temperature.  Other featured items in the house for use are: clothes iron clothes steamer Cuisinart coffee maker with built-in bean grinder ironing board blender crock pot full set of Cuisinart/Calphalon pans along with cooking utensils/dishes breakfast sandwich maker hair dryer flat iron curling iron etc. Towels laundry detergent/fabric softener etc. are all provided as are basic toiletries like q-tips shampoo conditio,Tiffany,Boston Massachusetts United States,within an hour,100%,100%,true,2015-03-03,Beacon Street Boston MA 02108 United States,Boston,MA,2108,Apartment,Entire home/apt,4,1.0,1,23900,85
4275846,https://www.airbnb.com/rooms/4275846,Boston Studio Across from Majestic,**KINDLY NOTE:** The discounted price you see above is due to the fact that this is an old building - and although we have professionally designed each unit the old age does still show. Please keep this in mind during your stay and be kind with reviews. Please understand that Boston is considered the 2nd most expensive city in the US after New York and average hotel prices in the area are $300-$500 dollars a night. This unit is bordering the Boston Commons and right smack dab in the middle of Downtown. We have done the best with what we have and we hope our guests have reasonable expectations and a very pleasant stay! Please be warned that the Owner of the building has asked that tenants leave their trash bags at the top of the first floor stairs as he doesn't approve of them going behind the building to the dumpster. The superintendent then takes this trash behind the building every night. This means you will often see trash at the top of these stairs until the evening. Studio inc,Ahmed,Cambridge Massachusetts United States,within a few hours,94%,84%,false,2012-05-12,Tremont Street Boston MA 02116 United States,Boston,MA,2116,Apartment,Entire home/apt,2,1.0,0,15000,54
13926017,https://www.airbnb.com/rooms/13926017,Penthouse near the Commons,An extraordinary opportunity to live on the edge of beautiful Boston Common! This unit offers all the style and convenience of downtown living. These modern units feature floor to ceiling windows hardwood floors tiled bathrooms and fully appliance kitchens with dishwashers disposals and microwaves as well as central heat and air conditioning.  With an ideal location at the edge of the theater district and one block from the MBTA Green and Orange lines guests at this unit offer the perfect opportunity to enjoy all that Boston has to offer!,Patt,New York New York United States,within an hour,86%,99%,false,2015-06-28,Boylston Street Boston MA 02116 United States,Boston,MA,2116,Apartment,Entire home/apt,5,1.0,2,29000,4
8814532,https://www.airbnb.com/rooms/8814532,2BR in the Heart of Boston! LF2,Located in the West End this apartment offers Boston’s premier vacation accommodations. Part of the recently revitalized Bulfinch Triangle Historic District features unmatched panoramic views of the Boston Harbor the Charles River Cambridge Beacon Hill and the Back Bay. You’ll also enjoy great amenities including 40 acres of green spaces an outdoor pool tennis basketball court and bocce ball courts a dog park and grilling areas.  Walk along the Thoreau Path to relax on the great lawn or jog along the Esplanade. You’re just minutes from Charles Street with great shopping fun restaurants and pubs or sporting events and concerts at the Garden.  2 bedrooms with a king bed and two queen beds and a pull­out sofa  2 bathrooms  Sleeps 5 1280 square feet  Unit Amenities: Fully equipped kitchen  Free wifi and cable tv  Washer/dryer in the building Ironing board and clothes iron  Hair dryer  Coffee maker  Air Conditioning  Building Amenities: Basketball Court  Walk or Bike the Esplana,Stay Alfred,Spokane Washington United States,within an hour,100%,36%,false,2013-02-04,Staniford Street Boston MA 02114 United States,Boston,MA,2114,Apartment,Entire home/apt,5,2.0,2,15300,7
14760955,https://www.airbnb.com/rooms/14760955,Beacon Hill & Statehouse | Downtown Boston!,This 1 bedroom has a King bed and a family/ living room area where you will find more space for sleeping or relaxing from a full day site seeing.   It has a clean modern kitchen with granite counter tops. A large closet to store your luggage or stroller.  Access to the roof deck (amazing views!) Located just around the corner from Boston Common the Statehouse is right next door.,Matthew,Belmont Massachusetts United States,within an hour,100%,96%,false,2011-09-06,Beacon Street Boston MA 02108 United States,Boston,MA,2108,Apartment,Entire home/apt,3,1.0,1,20400,0
8420956,https://www.airbnb.com/rooms/8420956,Spend your vacation on a yacht.,This boat is a unique way to spend time in Boston. The yacht is 78ft of luxury and comes with a large living room with dining area and an aft deck with table and chairs for outside dining or relaxing. We also have a fully equipped kitchen laundry facilities private bathrooms and sun pads to relax and soak up the sun. Upstairs we have an outdoor deck area with a dining table seating and t.v. Your stateroom includes a queen size bed with two closets and a private full bathroom next door is an office with a printer scanner and copier. You will also have use of the private washer and dryer. The stateroom also is equipped with a flat screen tv with dvd and dvr. Please note that this space is not a standard hotel room size. It is however a cozy space within a larger boat.,Terry And CJ,Fort Lauderdale Florida United States,within an hour,100%,67%,true,2015-09-11,Commercial Wharf Boston MA 02110 United States,Boston,MA,2110,Boat,Private room,2,1.0,1,34500,8
